T (s)	Lin	Ang	X	Y	yaw	dx	dy	v	wz
18.4800	0.0000	0.0000	-0.9780	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.4900	0.0000	0.0000	-0.9765	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5000	0.0000	0.0000	-0.9750	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5100	0.0000	0.0000	-0.9735	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5200	0.0000	0.0000	-0.9720	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5300	0.0000	0.0000	-0.9705	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5400	0.0000	0.0000	-0.9690	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5500	0.0000	0.0000	-0.9675	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5600	0.0000	0.0000	-0.9660	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5700	0.0000	0.0000	-0.9645	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5800	0.0000	0.0000	-0.9630	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.5900	0.0000	0.0000	-0.9615	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6000	0.0000	0.0000	-0.9600	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6100	0.0000	0.0000	-0.9585	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6200	0.0000	0.0000	-0.9570	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6300	0.0000	0.0000	-0.9555	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6400	0.0000	0.0000	-0.9540	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6500	0.0000	0.0000	-0.9525	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6600	0.0000	0.0000	-0.9510	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6700	0.0000	0.0000	-0.9495	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6800	0.0000	0.0000	-0.9480	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.6900	0.0000	0.0000	-0.9465	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7000	0.0000	0.0000	-0.9450	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7100	0.0000	0.0000	-0.9435	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7200	0.0000	0.0000	-0.9420	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7300	0.0000	0.0000	-0.9405	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7400	0.0000	0.0000	-0.9390	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7500	0.0000	0.0000	-0.9375	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7600	0.0000	0.0000	-0.9360	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7700	0.0000	0.0000	-0.9345	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7800	0.0000	0.0000	-0.9330	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.7900	0.0000	0.0000	-0.9315	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8000	0.0000	0.0000	-0.9300	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8100	0.0000	0.0000	-0.9285	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8200	0.0000	0.0000	-0.9270	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8300	0.0000	0.0000	-0.9255	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8400	0.0000	0.0000	-0.9240	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8500	0.0000	0.0000	-0.9225	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8600	0.0000	0.0000	-0.9210	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8700	0.0000	0.0000	-0.9195	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8800	0.0000	0.0000	-0.9180	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.8900	0.0000	0.0000	-0.9165	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9000	0.0000	0.0000	-0.9150	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9100	0.0000	0.0000	-0.9135	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9200	0.0000	0.0000	-0.9120	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9300	0.0000	0.0000	-0.9105	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9400	0.0000	0.0000	-0.9090	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9500	0.0000	0.0000	-0.9075	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9600	0.0000	0.0000	-0.9060	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9700	0.0000	0.0000	-0.9045	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9800	0.0000	0.0000	-0.9030	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
18.9900	0.0000	0.0000	-0.9015	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0000	0.0000	0.0000	-0.9000	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0100	0.0000	0.0000	-0.8985	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0200	0.0000	0.0000	-0.8970	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0300	0.0000	0.0000	-0.8955	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0400	0.0000	0.0000	-0.8940	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0500	0.0000	0.0000	-0.8925	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0600	0.0000	0.0000	-0.8910	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0700	0.0000	0.0000	-0.8895	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0800	0.0000	0.0000	-0.8880	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.0900	0.0000	0.0000	-0.8865	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1000	0.0000	0.0000	-0.8850	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1100	0.0000	0.0000	-0.8835	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1200	0.0000	0.0000	-0.8820	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1300	0.0000	0.0000	-0.8805	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1400	0.0000	0.0000	-0.8790	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1500	0.0000	0.0000	-0.8775	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1600	0.0000	0.0000	-0.8760	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1700	0.0000	0.0000	-0.8745	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1800	0.0000	0.0000	-0.8730	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.1900	0.0000	0.0000	-0.8715	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2000	0.0000	0.0000	-0.8700	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2100	0.0000	0.0000	-0.8685	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2200	0.0000	0.0000	-0.8670	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2300	0.0000	0.0000	-0.8655	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2400	0.0000	0.0000	-0.8640	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2500	0.0000	0.0000	-0.8625	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2600	0.0000	0.0000	-0.8610	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2700	0.0000	0.0000	-0.8595	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2800	0.0000	0.0000	-0.8580	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.2900	0.0000	0.0000	-0.8565	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3000	0.0000	0.0000	-0.8550	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3100	0.0000	0.0000	-0.8535	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3200	0.0000	0.0000	-0.8520	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3300	0.0000	0.0000	-0.8505	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3400	0.0000	0.0000	-0.8490	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3500	0.0000	0.0000	-0.8475	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3600	0.0000	0.0000	-0.8460	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3700	0.0000	0.0000	-0.8445	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3800	0.0000	0.0000	-0.8430	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.3900	0.0000	0.0000	-0.8415	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4000	0.0000	0.0000	-0.8400	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4100	0.0000	0.0000	-0.8385	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4200	0.0000	0.0000	-0.8370	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4300	0.0000	0.0000	-0.8355	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4400	0.0000	0.0000	-0.8340	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4500	0.0000	0.0000	-0.8325	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4600	0.0000	0.0000	-0.8310	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4700	0.0000	0.0000	-0.8295	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4800	0.0000	0.0000	-0.8280	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.4900	0.0000	0.0000	-0.8265	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5000	0.0000	0.0000	-0.8250	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5100	0.0000	0.0000	-0.8235	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5200	0.0000	0.0000	-0.8220	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5300	0.0000	0.0000	-0.8205	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5400	0.0000	0.0000	-0.8190	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5500	0.0000	0.0000	-0.8175	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5600	0.0000	0.0000	-0.8160	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5700	0.0000	0.0000	-0.8145	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5800	0.0000	0.0000	-0.8130	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.5900	0.0000	0.0000	-0.8115	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6000	0.0000	0.0000	-0.8100	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6100	0.0000	0.0000	-0.8085	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6200	0.0000	0.0000	-0.8070	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6300	0.0000	0.0000	-0.8055	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6400	0.0000	0.0000	-0.8040	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6500	0.0000	0.0000	-0.8025	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6600	0.0000	0.0000	-0.8010	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6700	0.0000	0.0000	-0.7995	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6800	0.0000	0.0000	-0.7980	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.6900	0.0000	0.0000	-0.7965	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7000	0.0000	0.0000	-0.7950	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7100	0.0000	0.0000	-0.7935	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7200	0.0000	0.0000	-0.7920	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7300	0.0000	0.0000	-0.7905	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7400	0.0000	0.0000	-0.7890	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7500	0.0000	0.0000	-0.7875	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7600	0.0000	0.0000	-0.7860	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7700	0.0000	0.0000	-0.7845	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7800	0.0000	0.0000	-0.7830	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.7900	0.0000	0.0000	-0.7815	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8000	0.0000	0.0000	-0.7800	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8100	0.0000	0.0000	-0.7785	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8200	0.0000	0.0000	-0.7770	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8300	0.0000	0.0000	-0.7755	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8400	0.0000	0.0000	-0.7740	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8500	0.0000	0.0000	-0.7725	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8600	0.0000	0.0000	-0.7710	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8700	0.0000	0.0000	-0.7695	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8800	0.0000	0.0000	-0.7680	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.8900	0.0000	0.0000	-0.7665	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9000	0.0000	0.0000	-0.7650	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9100	0.0000	0.0000	-0.7635	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9200	0.0000	0.0000	-0.7620	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9300	0.0000	0.0000	-0.7605	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9400	0.0000	0.0000	-0.7590	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9500	0.0000	0.0000	-0.7575	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9600	0.0000	0.0000	-0.7560	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9700	0.0000	0.0000	-0.7545	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9800	0.0000	0.0000	-0.7530	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
19.9900	0.0000	0.0000	-0.7515	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
20.0000	0.0000	0.0000	-0.7500	0.8750	0.0000	0.0000	0.0000	0.0000	0.0000
20.0100	0.0000	0.0000	-0.7489	0.8739	0.0000	0.0000	0.0000	0.0000	0.0000
20.0200	0.0000	0.0000	-0.7479	0.8729	0.0000	0.0000	0.0000	0.0000	0.0000
20.0300	0.0000	0.0000	-0.7468	0.8718	0.0000	0.0000	0.0000	0.0000	0.0000
20.0400	0.0000	0.0000	-0.7458	0.8708	0.0000	0.0000	0.0000	0.0000	0.0000
20.0500	0.0000	0.0000	-0.7447	0.8697	0.0000	0.0000	0.0000	0.0000	0.0000
20.0600	0.0000	0.0000	-0.7436	0.8686	0.0000	0.0000	0.0000	0.0000	0.0000
20.0700	0.0000	0.0000	-0.7426	0.8676	0.0000	0.0000	0.0000	0.0000	0.0000
20.0800	0.0000	0.0000	-0.7415	0.8665	0.0000	0.0000	0.0000	0.0000	0.0000
20.0900	0.0000	0.0000	-0.7405	0.8655	0.0000	0.0000	0.0000	0.0000	0.0000
20.1000	0.0000	0.0000	-0.7394	0.8644	0.0000	0.0000	0.0000	0.0000	0.0000
20.1100	0.0000	0.0000	-0.7383	0.8633	0.0000	0.0000	0.0000	0.0000	0.0000
20.1200	0.0000	0.0000	-0.7373	0.8623	0.0000	0.0000	0.0000	0.0000	0.0000
20.1300	0.0000	0.0000	-0.7362	0.8612	0.0000	0.0000	0.0000	0.0000	0.0000
20.1400	0.0000	0.0000	-0.7352	0.8602	0.0000	0.0000	0.0000	0.0000	0.0000
20.1500	0.0000	0.0000	-0.7341	0.8591	0.0000	0.0000	0.0000	0.0000	0.0000
20.1600	0.0000	0.0000	-0.7330	0.8580	0.0000	0.0000	0.0000	0.0000	0.0000
20.1700	0.0000	0.0000	-0.7320	0.8570	0.0000	0.0000	0.0000	0.0000	0.0000
20.1800	0.0000	0.0000	-0.7309	0.8559	0.0000	0.0000	0.0000	0.0000	0.0000
20.1900	0.0000	0.0000	-0.7298	0.8548	0.0000	0.0000	0.0000	0.0000	0.0000
20.2000	0.0000	0.0000	-0.7288	0.8538	0.0000	0.0000	0.0000	0.0000	0.0000
20.2100	0.0000	0.0000	-0.7277	0.8527	0.0000	0.0000	0.0000	0.0000	0.0000
20.2200	0.0000	0.0000	-0.7267	0.8517	0.0000	0.0000	0.0000	0.0000	0.0000
20.2300	0.0000	0.0000	-0.7256	0.8506	0.0000	0.0000	0.0000	0.0000	0.0000
20.2400	0.0000	0.0000	-0.7245	0.8495	0.0000	0.0000	0.0000	0.0000	0.0000
20.2500	0.0000	0.0000	-0.7235	0.8485	0.0000	0.0000	0.0000	0.0000	0.0000
20.2600	0.0000	0.0000	-0.7224	0.8474	0.0000	0.0000	0.0000	0.0000	0.0000
20.2700	0.0000	0.0000	-0.7214	0.8464	0.0000	0.0000	0.0000	0.0000	0.0000
20.2800	0.0000	0.0000	-0.7203	0.8453	0.0000	0.0000	0.0000	0.0000	0.0000
20.2900	0.0000	0.0000	-0.7192	0.8442	0.0000	0.0000	0.0000	0.0000	0.0000
20.3000	0.0000	0.0000	-0.7182	0.8432	0.0000	0.0000	0.0000	0.0000	0.0000
20.3100	0.0000	0.0000	-0.7171	0.8421	0.0000	0.0000	0.0000	0.0000	0.0000
20.3200	0.0000	0.0000	-0.7161	0.8411	0.0000	0.0000	0.0000	0.0000	0.0000
20.3300	0.0000	0.0000	-0.7150	0.8400	0.0000	0.0000	0.0000	0.0000	0.0000
20.3400	0.0000	0.0000	-0.7139	0.8389	0.0000	0.0000	0.0000	0.0000	0.0000
20.3500	0.0000	0.0000	-0.7129	0.8379	0.0000	0.0000	0.0000	0.0000	0.0000
20.3600	0.0000	0.0000	-0.7118	0.8368	0.0000	0.0000	0.0000	0.0000	0.0000
20.3700	0.0000	0.0000	-0.7108	0.8358	0.0000	0.0000	0.0000	0.0000	0.0000
20.3800	0.0000	0.0000	-0.7097	0.8347	0.0000	0.0000	0.0000	0.0000	0.0000
20.3900	0.0000	0.0000	-0.7086	0.8336	0.0000	0.0000	0.0000	0.0000	0.0000
20.4000	0.0000	0.0000	-0.7076	0.8326	0.0000	0.0000	0.0000	0.0000	0.0000
20.4100	0.0000	0.0000	-0.7065	0.8315	0.0000	0.0000	0.0000	0.0000	0.0000
20.4200	0.0000	0.0000	-0.7055	0.8305	0.0000	0.0000	0.0000	0.0000	0.0000
20.4300	0.0000	0.0000	-0.7044	0.8294	0.0000	0.0000	0.0000	0.0000	0.0000
20.4400	0.0000	0.0000	-0.7033	0.8283	0.0000	0.0000	0.0000	0.0000	0.0000
20.4500	0.0000	0.0000	-0.7023	0.8273	0.0000	0.0000	0.0000	0.0000	0.0000
20.4600	0.0000	0.0000	-0.7012	0.8262	0.0000	0.0000	0.0000	0.0000	0.0000
20.4700	0.0000	0.0000	-0.7001	0.8251	0.0000	0.0000	0.0000	0.0000	0.0000
20.4800	0.0000	0.0000	-0.6991	0.8241	0.0000	0.0000	0.0000	0.0000	0.0000
20.4900	0.0000	0.0000	-0.6980	0.8230	0.0000	0.0000	0.0000	0.0000	0.0000
20.5000	0.0000	0.0000	-0.6970	0.8220	0.0000	0.0000	0.0000	0.0000	0.0000
20.5100	0.0000	0.0000	-0.6959	0.8209	0.0000	0.0000	0.0000	0.0000	0.0000
20.5200	0.0000	0.0000	-0.6948	0.8198	0.0000	0.0000	0.0000	0.0000	0.0000
20.5300	0.0000	0.0000	-0.6938	0.8188	0.0000	0.0000	0.0000	0.0000	0.0000
20.5400	0.0000	0.0000	-0.6927	0.8177	0.0000	0.0000	0.0000	0.0000	0.0000
20.5500	0.0000	0.0000	-0.6917	0.8167	0.0000	0.0000	0.0000	0.0000	0.0000
20.5600	0.0000	0.0000	-0.6906	0.8156	0.0000	0.0000	0.0000	0.0000	0.0000
20.5700	0.0000	0.0000	-0.6895	0.8145	0.0000	0.0000	0.0000	0.0000	0.0000
20.5800	0.0000	0.0000	-0.6885	0.8135	0.0000	0.0000	0.0000	0.0000	0.0000
20.5900	0.0000	0.0000	-0.6874	0.8124	0.0000	0.0000	0.0000	0.0000	0.0000
20.6000	0.0000	0.0000	-0.6864	0.8114	0.0000	0.0000	0.0000	0.0000	0.0000
20.6100	0.0000	0.0000	-0.6853	0.8103	0.0000	0.0000	0.0000	0.0000	0.0000
20.6200	0.0000	0.0000	-0.6842	0.8092	0.0000	0.0000	0.0000	0.0000	0.0000
20.6300	0.0000	0.0000	-0.6832	0.8082	0.0000	0.0000	0.0000	0.0000	0.0000
20.6400	0.0000	0.0000	-0.6821	0.8071	0.0000	0.0000	0.0000	0.0000	0.0000
20.6500	0.0000	0.0000	-0.6811	0.8061	0.0000	0.0000	0.0000	0.0000	0.0000
20.6600	0.0000	0.0000	-0.6800	0.8050	0.0000	0.0000	0.0000	0.0000	0.0000
20.6700	0.0000	0.0000	-0.6789	0.8039	0.0000	0.0000	0.0000	0.0000	0.0000
20.6800	0.0000	0.0000	-0.6779	0.8029	0.0000	0.0000	0.0000	0.0000	0.0000
20.6900	0.0000	0.0000	-0.6768	0.8018	0.0000	0.0000	0.0000	0.0000	0.0000
20.7000	0.0000	0.0000	-0.6758	0.8008	0.0000	0.0000	0.0000	0.0000	0.0000
20.7100	0.0000	0.0000	-0.6747	0.7997	0.0000	0.0000	0.0000	0.0000	0.0000
20.7200	0.0000	0.0000	-0.6736	0.7986	0.0000	0.0000	0.0000	0.0000	0.0000
20.7300	0.0000	0.0000	-0.6726	0.7976	0.0000	0.0000	0.0000	0.0000	0.0000
20.7400	0.0000	0.0000	-0.6715	0.7965	0.0000	0.0000	0.0000	0.0000	0.0000
20.7500	0.0000	0.0000	-0.6705	0.7955	0.0000	0.0000	0.0000	0.0000	0.0000
20.7600	0.0000	0.0000	-0.6694	0.7944	0.0000	0.0000	0.0000	0.0000	0.0000
20.7700	0.0000	0.0000	-0.6683	0.7933	0.0000	0.0000	0.0000	0.0000	0.0000
20.7800	0.0000	0.0000	-0.6673	0.7923	0.0000	0.0000	0.0000	0.0000	0.0000
20.7900	0.0000	0.0000	-0.6662	0.7912	0.0000	0.0000	0.0000	0.0000	0.0000
20.8000	0.0000	0.0000	-0.6651	0.7901	0.0000	0.0000	0.0000	0.0000	0.0000
20.8100	0.0000	0.0000	-0.6641	0.7891	0.0000	0.0000	0.0000	0.0000	0.0000
20.8200	0.0000	0.0000	-0.6630	0.7880	0.0000	0.0000	0.0000	0.0000	0.0000
20.8300	0.0000	0.0000	-0.6620	0.7870	0.0000	0.0000	0.0000	0.0000	0.0000
20.8400	0.0000	0.0000	-0.6609	0.7859	0.0000	0.0000	0.0000	0.0000	0.0000
20.8500	0.0000	0.0000	-0.6598	0.7848	0.0000	0.0000	0.0000	0.0000	0.0000
20.8600	0.0000	0.0000	-0.6588	0.7838	0.0000	0.0000	0.0000	0.0000	0.0000
20.8700	0.0000	0.0000	-0.6577	0.7827	0.0000	0.0000	0.0000	0.0000	0.0000
20.8800	0.0000	0.0000	-0.6567	0.7817	0.0000	0.0000	0.0000	0.0000	0.0000
20.8900	0.0000	0.0000	-0.6556	0.7806	0.0000	0.0000	0.0000	0.0000	0.0000
20.9000	0.0000	0.0000	-0.6545	0.7795	0.0000	0.0000	0.0000	0.0000	0.0000
20.9100	0.0000	0.0000	-0.6535	0.7785	0.0000	0.0000	0.0000	0.0000	0.0000
20.9200	0.0000	0.0000	-0.6524	0.7774	0.0000	0.0000	0.0000	0.0000	0.0000
20.9300	0.0000	0.0000	-0.6514	0.7764	0.0000	0.0000	0.0000	0.0000	0.0000
20.9400	0.0000	0.0000	-0.6503	0.7753	0.0000	0.0000	0.0000	0.0000	0.0000
20.9500	0.0000	0.0000	-0.6492	0.7742	0.0000	0.0000	0.0000	0.0000	0.0000
20.9600	0.0000	0.0000	-0.6482	0.7732	0.0000	0.0000	0.0000	0.0000	0.0000
20.9700	0.0000	0.0000	-0.6471	0.7721	0.0000	0.0000	0.0000	0.0000	0.0000
20.9800	0.0000	0.0000	-0.6461	0.7711	0.0000	0.0000	0.0000	0.0000	0.0000
20.9900	0.0000	0.0000	-0.6450	0.7700	0.0000	0.0000	0.0000	0.0000	0.0000
21.0000	0.0000	0.0000	-0.6439	0.7689	0.0000	0.0000	0.0000	0.0000	0.0000
21.0100	0.0000	0.0000	-0.6429	0.7679	0.0000	0.0000	0.0000	0.0000	0.0000
21.0200	0.0000	0.0000	-0.6418	0.7668	0.0000	0.0000	0.0000	0.0000	0.0000
21.0300	0.0000	0.0000	-0.6408	0.7658	0.0000	0.0000	0.0000	0.0000	0.0000
21.0400	0.0000	0.0000	-0.6397	0.7647	0.0000	0.0000	0.0000	0.0000	0.0000
21.0500	0.0000	0.0000	-0.6386	0.7636	0.0000	0.0000	0.0000	0.0000	0.0000
21.0600	0.0000	0.0000	-0.6376	0.7626	0.0000	0.0000	0.0000	0.0000	0.0000
21.0700	0.0000	0.0000	-0.6365	0.7615	0.0000	0.0000	0.0000	0.0000	0.0000
21.0800	0.0000	0.0000	-0.6354	0.7604	0.0000	0.0000	0.0000	0.0000	0.0000
21.0900	0.0000	0.0000	-0.6344	0.7594	0.0000	0.0000	0.0000	0.0000	0.0000
21.1000	0.0000	0.0000	-0.6333	0.7583	0.0000	0.0000	0.0000	0.0000	0.0000
21.1100	0.0000	0.0000	-0.6323	0.7573	0.0000	0.0000	0.0000	0.0000	0.0000
21.1200	0.0000	0.0000	-0.6312	0.7562	0.0000	0.0000	0.0000	0.0000	0.0000
21.1300	0.0000	0.0000	-0.6301	0.7551	0.0000	0.0000	0.0000	0.0000	0.0000
21.1400	0.0000	0.0000	-0.6291	0.7541	0.0000	0.0000	0.0000	0.0000	0.0000
21.1500	0.0000	0.0000	-0.6280	0.7530	0.0000	0.0000	0.0000	0.0000	0.0000
21.1600	0.0000	0.0000	-0.6270	0.7520	0.0000	0.0000	0.0000	0.0000	0.0000
21.1700	0.0000	0.0000	-0.6259	0.7509	0.0000	0.0000	0.0000	0.0000	0.0000
21.1800	0.0000	0.0000	-0.6248	0.7498	0.0000	0.0000	0.0000	0.0000	0.0000
21.1900	0.0000	0.0000	-0.6238	0.7488	0.0000	0.0000	0.0000	0.0000	0.0000
21.2000	0.0000	0.0000	-0.6227	0.7477	0.0000	0.0000	0.0000	0.0000	0.0000
